"ID";"target";"eta_df";"multiplic";"shift";"epsilon_df";"meanshift";"strength";"F_id";"N";"pvSet_1";"pvSet_2";"pvSet_3";"pvSet_4";"pvSet_5";"pvSet_6";"pvSet_7";"pvSet_8";"pvSet_9";"pvSet_10";"pvSet_11";"pvSet_12";"pvSet_13";"pvSet_14";"pvSet_15";"pvSet_16";"pvSet_17";"pvSet_18";"pvSet_19";"pvSet_20";"pvSet_21";"pvSet_22";"pvSet_23";"pvSet_24";"pvSet_25";"pvSet_26";"pvSet_27";"pvSet_28";"pvSet_29";"pvSet_30";"pvSet_31"
"b-995637";"Z_2";"5";"product";"FALSE";"20";"0.1";"0.2";"3";"100";"0.5557";"0.2358";"0.3026";"0.4162";"0.2609";"0.2871";"0.2501";"0.6087";"0.3475";"0.2415";"0.2482";"0.2263";"0.3351";"0.2598";"0.2796";"0.2787";"0.344";"0.2736";"0.4116";"0.3262";"0.3593";"0.2618";"0.2268";"0.2383";"0.2813";"0.3413";"0.282";"0.3267";"0.3501";"0.2444";"0.3287"
"d-502168";"Z_2";"50";"product";"FALSE";"3";"0.1";"0";"1";"100";"0.2713";"0.5428";"0.4358";"0.4598";"0.5175";"0.0392";"0.2683";"0.1952";"0.1641";"0.3584";"0.445";"0.5364";"0.3823";"0.3166";"0.4037";"0.0103";"0.0316";"0.0239";"0.1969";"0.1355";"0.0679";"0.2941";"0.3215";"0.3907";"0.1442";"0.0076";"0.0111";"0.0302";"0.0177";"0.1381";"0.0056"
"t-599644";"Z_6";"3";"sum";"TRUE";"5";"0.5";"0.1";"2";"100";"0.5885";"0.3643";"0.2914";"0.6675";"0.1131";"0.4716";"0.2948";"0.5342";"0.6587";"0.3346";"0.455";"0.3522";"0.2011";"0.5789";"0.2263";"0.2694";"0.469";"0.5343";"0.1768";"0.9502";"0.7449";"0.2189";"0.6237";"0.2309";"1.041";"0.1805";"0.7942";"0.461";"10.665";"0.9961";"0.8695"
"l-474049";"Z_4";"100";"product";"TRUE";"2";"0.5";"1";"3";"100";"0.2875";"0.3922";"0.4356";"0.0296";"0.2248";"0.3104";"0.6366";"0.1032";"0.3008";"0.5997";"0.0244";"0.2402";"0.8014";"12.446";"0.5634";"0.8581";"0.1902";"0.1345";"0.0667";"12.067";"0.5634";"0.5312";"13.754";"0.5477";"0.8826";"0.0116";"0.9363";"0.3408";"10.749";"10.953";"0.9612"
"y-792466";"Z_6";"3";"sum";"FALSE";"20";"0.5";"0.1";"1";"100";"0";"9,00E-04";"1,00E-04";"0.0018";"0";"0.011";"0.0382";"0.5439";"0";"0.0697";"0.1976";"2,00E-04";"0.0281";"0.0023";"0.2851";"0.4059";"0.7034";"2,00E-04";"0.2472";"10.832";"1.295";"0.3172";"0.3012";"0.8612";"19.128";"13.567";"0.3352";"0.3584";"0.8724";"0.329";"0.328"
"z-550235";"Z_2";"5";"product";"FALSE";"5";"10";"10";"1";"100";"0.5625";"3,00E-04";"0.1389";"0";"0.0071";"0.9418";"0.4072";"0.5442";"0.2671";"0.3624";"0";"0.0066";"0.1608";"0.0252";"0.0073";"0.9577";"0.7069";"0.912";"0.3811";"0.0796";"0.2914";"0.3766";"0.0354";"0.0113";"0.0346";"0.7195";"0.7476";"0.7326";"0.0726";"0.0357";"0.941"
"m-904406";"Z_5";"20";"product";"FALSE";"5";"0.2";"10";"3";"100";"14.385";"15.621";"13.628";"15.109";"17.139";"14.317";"11.511";"14.253";"15.747";"13.517";"14.977";"16.927";"13.478";"13.776";"16.808";"11.429";"14.114";"15.504";"11.327";"13.519";"15.873";"13.442";"14.677";"16.592";"12.659";"11.313";"13.101";"1.551";"13.401";"13.776";"12.911"
"s-651227";"Z_4";"10";"product";"FALSE";"50";"0.1";"0";"3";"100";"0.7073";"10.016";"1.477";"10.815";"17.103";"0.4331";"15.186";"0.9586";"18.683";"15.186";"10.594";"17.024";"12.203";"12.495";"15.905";"15.856";"0.7475";"16.111";"12.895";"14.455";"18.324";"15.434";"13.134";"16.845";"13.317";"1.441";"16.913";"17.167";"14.906";"13.802";"16.754"
"k-168024";"Z_3";"5";"sum";"TRUE";"3";"1";"5";"2";"100";"9,00E-04";"0.7774";"0.0012";"7,00E-04";"0.5101";"0.4114";"8,00E-04";"9,00E-04";"0.9576";"0.8232";"0.8033";"10.522";"0.0011";"0.8179";"0.2952";"0.441";"0.4328";"0.5893";"8,00E-04";"0.7917";"0.6552";"0.8614";"0.6624";"1.017";"0.9174";"0.5154";"0.2644";"0.9281";"0.921";"0.5792";"0.4396"
"f-252954";"Z_2";"100";"product";"FALSE";"2";"0.5";"0.2";"1";"100";"0.3359";"0.0973";"0.1103";"0.0018";"0.0179";"0.1403";"0.6244";"0.3534";"0.4634";"0.3662";"0.1075";"0.1304";"0.1307";"0.1214";"0.0223";"0.21";"0.1382";"0.2323";"0.6136";"0.5259";"0.3902";"0.4393";"0.1799";"0.212";"0.1347";"0.207";"0.242";"0.2674";"0.3825";"0.2759";"0.2684"
"h-763754";"Z_3";"2";"product";"FALSE";"10";"0.5";"2";"3";"100";"0.0044";"10.567";"0.017";"0.0166";"0.1032";"0.5851";"0.0073";"0.0043";"0.0213";"0.2287";"0.9394";"0.5297";"0.0162";"0.0348";"0.0573";"10.567";"0.684";"0.4567";"0.0071";"0.0154";"0.0244";"0.1923";"0.3562";"0.0896";"0.0147";"0.9817";"0.3879";"0.4009";"0.0125";"0.0813";"0.3573"
"x-759237";"Z_4";"100";"sum";"FALSE";"2";"0.2";"0.1";"1";"100";"0.096";"0.0052";"0.1655";"0.0119";"0.0081";"0.7787";"0.1232";"0.1675";"0.0092";"0.1536";"0.0079";"0.0072";"0.163";"0.0045";"0.0023";"0.1478";"0.8393";"0.0166";"0.1245";"0.0036";"0.0012";"0.1529";"0.0047";"0.0023";"0.0021";"0.1464";"0.0062";"0.0019";"9,00E-04";"0.002";"0.0016"
"m-556597";"Z_1";"5";"product";"TRUE";"50";"10";"0.2";"3";"100";"0.0335";"0.341";"0.2594";"0.2021";"0.5228";"0.0162";"0.3252";"0.1426";"0.1075";"0.322";"0.5024";"0.3278";"0.4377";"0.5017";"0.7388";"0.0525";"0.0589";"0.1203";"0.2487";"0.544";"0.455";"0.462";"0.3275";"0.7421";"0.9999";"0.0623";"0.1189";"0.1158";"0.5224";"0.7722";"0.1287"
"d-710382";"Z_5";"10";"sum";"TRUE";"10";"2";"2";"1";"100";"0.5942";"0.5812";"0.6721";"0.6624";"0.9344";"0.5802";"0.6015";"0.5838";"0.926";"0.5591";"0.5452";"0.9238";"0.6569";"0.2935";"0.5245";"0.5726";"0.5536";"0.8767";"0.5793";"0.2997";"0.5346";"0.5489";"0.3333";"0.4238";"0.0294";"0.5627";"0.5049";"0.3835";"0.0495";"0.0315";"0.0323"
"m-485863";"Z_4";"10";"sum";"FALSE";"50";"0.5";"5";"2";"100";"0.2956";"0.2151";"11.003";"0.3763";"0.091";"0.3593";"0.9686";"0.3944";"0.1123";"12.297";"0.511";"0.0648";"0.5916";"14.695";"0.4741";"11.142";"0.467";"0.1007";"0.511";"12.599";"0.3823";"0.7313";"13.862";"0.4739";"0.8379";"0.6266";"11.709";"0.4822";"0.7939";"0.8722";"0.7213"
"g-986489";"Z_6";"50";"sum";"FALSE";"100";"5";"0";"2";"100";"0.6056";"12.943";"0.5663";"0.4709";"0.5613";"12.924";"0.3778";"0.3106";"0.492";"0.847";"0.7203";"0.7912";"0.4568";"0.8551";"0.312";"0.5109";"0.7838";"12.238";"0.397";"0.2744";"0.2414";"0.7544";"0.9627";"0.509";"0.4927";"0.7585";"0.329";"0.7615";"0.1964";"0.5508";"0.1737"
"i-760060";"Z_6";"3";"product";"FALSE";"50";"0.1";"0.5";"1";"100";"0.0015";"0.0037";"0.0159";"0.0219";"0.0037";"0.039";"0.0378";"0.0223";"0.0032";"0.0208";"0.0204";"0.0058";"0.0208";"0.3959";"0.1567";"0.0372";"0.0183";"0.0114";"0.0159";"0.4587";"0.1863";"0.0229";"0.4623";"0.2101";"0.2374";"0.0208";"0.5688";"0.0846";"0.2119";"0.2245";"0.2115"
"k-107480";"Z_5";"50";"sum";"FALSE";"2";"0";"0";"1";"100";"0.2594";"0.1518";"0.2684";"0.2684";"0.1439";"0.1258";"0.2825";"0.2594";"0.1684";"0.1575";"0.1518";"0.0442";"0.3073";"0.1026";"0.1244";"0.1435";"0.1331";"0.0423";"0.3177";"0.1116";"0.1403";"0.1462";"0.0362";"0.0401";"0.1256";"0.1435";"0.0389";"0.0427";"0.1356";"0.0371";"0.036"
"l-183461";"Z_6";"100";"sum";"FALSE";"100";"1";"0.1";"3";"100";"0.0035";"0.017";"0.0781";"0.1637";"0.0526";"0.0177";"0.0753";"0.1546";"0.0514";"0.0818";"0.1814";"0.2158";"0.1539";"0.2156";"0.1219";"0.1023";"0.0675";"0.3747";"0.2131";"0.2648";"0.1003";"0.1415";"0.2631";"0.1143";"0.0653";"0.14";"0.3545";"0.1118";"0.0624";"0.0529";"0.0821"
"o-577646";"Z_5";"100";"sum";"TRUE";"5";"0";"0.5";"1";"100";"0.7956";"0.707";"0.6548";"0.7256";"0.5039";"0.631";"10.521";"10.831";"0.7482";"0.7204";"0.7545";"0.4953";"0.6906";"0.893";"10.549";"11.077";"0.9553";"0.9093";"10.416";"0.5226";"0.7447";"0.7315";"0.8257";"10.936";"10.533";"10.752";"0.8148";"0.4884";"0.8539";"10.103";"0.9792"
"g-969700";"Z_5";"10";"product";"FALSE";"3";"5";"0.1";"4";"100";"0.3014";"0.1928";"0.3293";"0.4197";"0.3233";"0.3015";"0.3018";"0.3105";"0.2508";"0.3293";"0.2016";"0.3235";"0.3331";"0.3198";"0.3297";"0.3014";"0.3089";"0.2523";"0.3108";"0.2515";"0.2627";"0.3326";"0.3203";"0.3278";"0.327";"0.309";"0.2522";"0.2627";"0.2619";"0.3247";"0.2618"
"z-155196";"Z_3";"2";"product";"TRUE";"2";"5";"0";"2";"100";"0.5496";"0.1404";"0.1403";"0.0602";"16.624";"0.7194";"0.4278";"0.1139";"1.744";"0.483";"0.1404";"0.8307";"0.1449";"0.8663";"15.334";"0.8917";"0.7194";"12.707";"0.35";"13.802";"16.566";"0.4555";"0.468";"11.569";"0.4959";"0.8946";"14.085";"15.452";"0.6154";"0.5648";"10.592"
"x-772107";"Z_3";"3";"product";"TRUE";"10";"5";"0.2";"3";"100";"0.4315";"0.7063";"0.6218";"0.6767";"0.067";"0.6242";"0.6008";"0.7449";"0.13";"0.3368";"0.7311";"0.2387";"0.5708";"0.4122";"0.6335";"0.2964";"0.6246";"0.1969";"0.5752";"0.4591";"0.6398";"0.4722";"0.5728";"0.4172";"0.5145";"0.4381";"0.4557";"0.3718";"0.5125";"0.5707";"0.563"
"x-700946";"Z_1";"10";"sum";"TRUE";"2";"5";"0.2";"3";"100";"0.079";"0.7753";"0.5036";"0.8934";"0.3792";"0.0021";"0.8064";"0.1626";"0.0049";"0.4751";"0.6884";"0.4288";"0.2835";"0.4702";"0.5205";"0.1031";"0.0098";"0.0037";"0.8958";"0.9092";"0.0359";"0.2818";"0.4816";"0.513";"0.3195";"0.2712";"0.4988";"0.0108";"10.392";"0.321";"0.4121"
"g-518742";"Z_2";"3";"product";"FALSE";"10";"2";"0";"3";"100";"15.964";"13.956";"19.143";"14.039";"11.056";"0.856";"14.675";"0.7132";"0.841";"14.594";"0.7263";"12.714";"12.625";"11.656";"0.7664";"10.421";"0.2918";"0.9986";"0.5132";"0.4869";"0.5849";"0.7419";"12.781";"0.6607";"0.5702";"0.3304";"0.6938";"0.333";"0.254";"0.6702";"0.3325"
"n-602718";"Z_1";"50";"sum";"TRUE";"10";"0.2";"10";"4";"100";"10.585";"11.688";"0.7333";"1.222";"10.265";"11.599";"0.7333";"11.879";"0.9906";"0.9133";"13.136";"0.5118";"0.8446";"0.8025";"0.7563";"0.8745";"13.065";"0.4993";"0.8845";"0.7812";"0.7449";"10.728";"0.3934";"0.4494";"0.6328";"10.091";"0.3838";"0.4297";"0.5906";"0.3729";"0.3565"
"l-680956";"Z_1";"100";"product";"FALSE";"2";"0.1";"0.5";"4";"100";"0.2864";"0.2823";"0.2235";"0.2472";"0.3178";"0.2451";"0.2306";"0.2883";"0.3187";"0.3201";"0.2765";"0.3369";"0.2358";"0.2382";"0.292";"0.2217";"0.2578";"0.4096";"0.3277";"0.2406";"0.325";"0.3286";"0.3437";"0.3277";"0.2502";"0.3091";"0.196";"0.293";"0.3497";"0.3495";"0.3331"
"p-923998";"Z_3";"50";"product";"FALSE";"100";"1";"0.2";"4";"100";"0.2879";"10.901";"12.868";"16.962";"11.329";"0.233";"0.2438";"0.2217";"0.3262";"0.9882";"0.9811";"0.9036";"12.292";"0.8434";"0.9883";"0.1984";"0.19";"0.2976";"0.1762";"0.2417";"0.251";"0.8249";"0.7317";"0.5747";"0.6209";"0.1538";"0.2233";"0.5707";"0.1644";"0.5418";"0.4544"
"b-784536";"Z_1";"3";"sum";"FALSE";"20";"0.5";"0.1";"1";"100";"0.0221";"0.6028";"0.6447";"0.6352";"0.597";"0.7676";"0.1118";"0.0491";"0.3929";"0.078";"0.7325";"0.2608";"0.6821";"0.6899";"0.8379";"0.3485";"0.5928";"0.6544";"0.5534";"0.061";"0.7016";"0.0938";"0.1316";"0.2483";"0.7443";"0.2807";"0.3224";"0.5374";"0.8681";"0.1173";"0.3079"
"y-707353";"Z_1";"100";"sum";"FALSE";"100";"0.5";"0.2";"1";"100";"0.0214";"0.1865";"0.1552";"0.1651";"0.1413";"0.0133";"0.0597";"0.0205";"0.0279";"0.1981";"0.2734";"0.1755";"0.2037";"0.1369";"0.1413";"0.0222";"0.0133";"0.0176";"0.0501";"0.0349";"0.029";"0.3715";"0.1413";"0.3062";"0.156";"0.0176";"0.0205";"0.0169";"0.024";"0.2813";"0.0162"
"z-658002";"Z_1";"10";"sum";"FALSE";"5";"5";"5";"3";"100";"0.4938";"14.661";"0.3232";"0.3837";"0.3276";"0.3048";"0.5769";"0.3509";"0.8914";"18.375";"12.521";"15.979";"0.2555";"0.201";"0.4936";"0.2566";"0.3102";"0.3045";"0.4431";"0.5925";"0.7098";"14.688";"16.104";"11.073";"0.2405";"0.2816";"0.2535";"0.3166";"0.4577";"14.512";"0.2864"
"s-498347";"Z_5";"5";"sum";"TRUE";"100";"5";"0.1";"4";"100";"0.1023";"0.0425";"0.0657";"0.1129";"0.0515";"0.0517";"0.0718";"0.1157";"0.0698";"0.038";"0.0529";"0.0217";"0.0757";"0.0219";"0.0677";"0.0462";"0.0615";"0.0295";"0.0784";"0.0306";"0.086";"0.0461";"0.0133";"0.0328";"0.0295";"0.0532";"0.0188";"0.0425";"0.0383";"0.0196";"0.0266"
"j-472148";"Z_2";"10";"sum";"FALSE";"20";"0";"2";"4";"100";"0.5019";"0.2648";"0.2982";"0.1267";"0.2783";"0.4407";"0.4848";"10.456";"0.4733";"0.2382";"0.0362";"0.1755";"0.1244";"0.2718";"0.1084";"0.377";"0.2026";"0.4083";"10.455";"0.4797";"12.404";"0.0271";"0.1333";"0.0407";"0.1011";"0.163";"0.3474";"0.1992";"1.241";"0.025";"0.1431"
"n-312691";"Z_5";"20";"sum";"TRUE";"20";"0.2";"1";"2";"100";"0.4422";"0.5175";"0.347";"0.3981";"0.3434";"0.5757";"0.4419";"0.4585";"0.4216";"0.5267";"0.5781";"0.5203";"0.3979";"0.2353";"0.2497";"0.5728";"0.5781";"0.5558";"0.4557";"0.3711";"0.3107";"0.5781";"0.4259";"0.4024";"0.1558";"0.5781";"0.5535";"0.4315";"0.2461";"0.3227";"0.4028"
"a-144046";"Z_1";"10";"sum";"FALSE";"2";"0.5";"0.2";"4";"100";"13.213";"17.684";"13.654";"1.528";"12.782";"17.754";"15.523";"15.523";"13.213";"17.621";"16.689";"17.591";"16.609";"14.567";"1.504";"17.689";"16.719";"17.659";"16.755";"1.504";"15.523";"16.339";"17.346";"16.553";"16.205";"16.386";"17.405";"16.398";"16.404";"15.873";"15.907"
"p-584409";"Z_3";"5";"product";"FALSE";"50";"1";"2";"4";"100";"0.3104";"0.5026";"0.3624";"0.2563";"0.1549";"0.4883";"10.865";"0.2734";"0.1253";"0.5173";"0.6127";"0.1968";"0.2563";"0.1549";"0.0837";"0.8989";"12.852";"0.2249";"0.2563";"0.3624";"0.0719";"0.5323";"0.2176";"0.1603";"0.0837";"12.771";"0.6863";"0.1394";"0.0869";"0.1718";"0.2249"
"f-305422";"Z_3";"3";"sum";"FALSE";"10";"0.1";"0";"4";"100";"11.552";"0.752";"13.235";"12.297";"0.8668";"0.421";"12.297";"12.917";"10.567";"13.126";"0.5423";"0.4415";"15.985";"11.846";"12.449";"0.5879";"0.2805";"0.1466";"15.086";"12.604";"13.235";"0.5305";"0.3098";"0.3466";"13.888";"0.2723";"0.0959";"0.1226";"14.393";"0.2983";"0.099"
"x-793468";"Z_1";"100";"product";"TRUE";"20";"1";"0.1";"1";"100";"0.5852";"0.8648";"0.8097";"0.8078";"0.7261";"1.058";"0.7328";"0.4334";"0.3003";"13.402";"0.873";"11.435";"0.9066";"0.7825";"0.8349";"10.421";"12.995";"1.068";"0.7858";"0.2639";"0.323";"14.126";"12.096";"14.307";"0.8748";"11.401";"10.573";"0.8652";"0.2607";"15.511";"0.7732"
"a-290251";"Z_4";"5";"product";"FALSE";"50";"10";"10";"4";"100";"0.0722";"0.0355";"0.1485";"0.0698";"0.1403";"0.036";"0.1565";"0.0709";"0.2082";"0.1482";"0.0351";"0.2158";"0.1513";"0.1841";"0.216";"0.1439";"0.0372";"0.218";"0.1554";"0.2397";"0.2173";"0.0606";"0.2432";"0.1928";"0.2466";"0.0642";"0.2378";"0.2152";"0.2371";"0.1846";"0.229"
"y-300710";"Z_6";"100";"sum";"FALSE";"3";"0.2";"5";"3";"100";"0.0555";"0.0395";"0.084";"0.0243";"0.4138";"0.0656";"0.0964";"0.0237";"0.3215";"0.0564";"0.0297";"0.3088";"0.0505";"0.1907";"0.0321";"0.0658";"0.0312";"0.4107";"0.0843";"0.1951";"0.018";"0.0387";"0.2876";"0.0261";"13.445";"0.0682";"0.3664";"0.0138";"12.151";"0.6309";"0.6779"
"e-490029";"Z_3";"5";"product";"FALSE";"5";"0.1";"0.1";"1";"100";"0.2132";"0.2976";"11.834";"0.3993";"0.0201";"12.683";"0.6653";"0.3969";"0.8462";"13.718";"0.3615";"0.0181";"11.117";"14.015";"0.0217";"10.151";"13.374";"0.2248";"0.7404";"0.3128";"0.8759";"12.476";"15.299";"0.0197";"13.737";"10.154";"0.6353";"0.2265";"0.3159";"15.253";"10.024"
"g-720495";"Z_3";"5";"sum";"TRUE";"2";"0.1";"0.5";"4";"100";"0.1563";"0.5736";"0.2058";"0.2836";"0.0709";"0.5551";"0.1555";"0.2";"0.0647";"0.4997";"0.6907";"0.3742";"0.2693";"0.0648";"0.154";"0.4803";"0.6565";"0.4083";"0.212";"0.0637";"0.1409";"0.6122";"0.3025";"0.6136";"0.1284";"0.5938";"0.2963";"0.6284";"0.1291";"0.5034";"0.4742"
"p-206898";"Z_5";"5";"sum";"FALSE";"100";"0.5";"1";"2";"100";"0.4511";"0.4009";"0.4978";"0.3067";"0.5866";"0.3873";"0.4152";"0.2705";"0.5489";"0.3652";"0.2046";"0.3912";"0.4343";"10.356";"0.4459";"0.3658";"0.2044";"0.3526";"0.3044";"0.6629";"0.3202";"0.223";"0.5341";"0.3313";"0.8146";"0.2239";"0.5434";"0.2472";"0.5715";"0.3479";"0.3399"
"w-718053";"Z_5";"50";"product";"TRUE";"3";"0.5";"0.5";"4";"100";"0.4777";"0.9092";"10.556";"10.598";"0.9776";"0.4921";"0.724";"0.5145";"0.5616";"0.9641";"0.901";"0.6815";"10.237";"0.8973";"0.9466";"0.6946";"0.4849";"0.4995";"0.724";"0.724";"0.5455";"0.9654";"0.8198";"0.7139";"0.8962";"0.685";"0.7141";"0.4777";"0.7441";"0.853";"0.7043"
"c-141353";"Z_5";"5";"sum";"TRUE";"2";"0";"0.2";"4";"100";"0.2396";"0.3683";"0.1609";"0.0911";"0.0891";"0.4132";"0.1533";"0.0952";"0.1038";"0.2743";"0.1198";"0.1647";"0.0815";"0.0859";"0.053";"0.2805";"0.1228";"0.1813";"0.0794";"0.0882";"0.0545";"0.0953";"0.1946";"0.0905";"0.053";"0.1029";"0.2508";"0.0815";"0.053";"0.0928";"0.0905"
"a-815627";"Z_1";"10";"product";"FALSE";"5";"0.5";"0";"3";"100";"0.2973";"0.7983";"0.672";"0.6918";"0.6918";"0.055";"0.1027";"0.2927";"0.0965";"0.8679";"0.733";"0.776";"0.7543";"0.7543";"0.6918";"0.0545";"0.0589";"0.0546";"0.1021";"0.0861";"0.0895";"0.7983";"0.7983";"0.733";"0.733";"0.0393";"0.0538";"0.043";"0.0654";"0.776";"0.0398"
"z-310583";"Z_6";"3";"sum";"TRUE";"10";"0.1";"0.1";"1";"100";"16.773";"1.651";"13.033";"13.037";"19.837";"11.198";"13.165";"11.797";"19.904";"13.242";"1.576";"15.481";"0.904";"0.9558";"10.351";"11.883";"11.083";"16.023";"0.9294";"0.8612";"10.202";"10.792";"10.188";"13.795";"0.548";"10.228";"0.7086";"0.7733";"0.5565";"0.6009";"0.4756"
"m-956863";"Z_3";"2";"product";"FALSE";"100";"0.1";"0.5";"4";"100";"0.7117";"0.925";"0.7365";"0.3977";"0.5058";"10.734";"12.245";"0.7117";"0.4739";"1.106";"0.8778";"0.9637";"0.6794";"0.8142";"0.4928";"10.178";"10.807";"11.099";"1.054";"11.738";"0.6954";"1.106";"12.578";"0.9346";"0.8053";"1.086";"0.7536";"11.447";"12.467";"1.054";"12.714"
"f-745726";"Z_3";"50";"sum";"TRUE";"10";"5";"0.1";"4";"100";"0.6799";"0.4742";"0.7017";"0.7127";"0.4988";"0.4205";"0.724";"0.6693";"0.4823";"0.7127";"0.4583";"0.3464";"0.7353";"0.5422";"0.4583";"0.4583";"0.4429";"0.2834";"0.7127";"0.5245";"0.4662";"0.4742";"0.3341";"0.3164";"0.4988";"0.4583";"0.2887";"0.2995";"0.4583";"0.3341";"0.2995"
"f-878477";"Z_2";"100";"product";"FALSE";"5";"0.5";"10";"1";"100";"0.76";"0";"0";"1,00E-04";"0";"0.8072";"0.8265";"10.925";"0.8121";"0";"0";"0";"1,00E-04";"0";"1,00E-04";"10.516";"1.126";"0.8276";"11.398";"0.9519";"11.369";"0.0058";"0";"0.005";"0.0062";"0.7485";"10.633";"0.7336";"11.293";"0.0039";"0.7277"
"m-654823";"Z_2";"50";"sum";"FALSE";"2";"0.5";"1";"4";"100";"13.837";"10.189";"11.545";"13.681";"0.8424";"15.765";"12.694";"13.749";"10.359";"0.7531";"15.655";"0.8075";"1.506";"0.7988";"Jan 25";"0.9806";"18.111";"13.736";"1.506";"0.979";"1.228";"13.891";"0.7203";"14.121";"12.225";"10.906";"0.9006";"1.502";"11.582";"14.427";"0.963"
"j-613286";"Z_2";"100";"product";"TRUE";"5";"0";"0";"3";"100";"0.0591";"13.399";"18.575";"12.082";"19.763";"0.6181";"0.4189";"0.0949";"0.2842";"17.922";"12.381";"16.309";"16.526";"13.981";"18.849";"0.6465";"0.6911";"0.6181";"0.4641";"0.6236";"0.2301";"16.136";"16.679";"16.982";"1.185";"0.6994";"0.7221";"0.5142";"0.4359";"13.826";"0.6782"
"c-185844";"Z_5";"10";"sum";"FALSE";"20";"0";"0.2";"4";"100";"0.0123";"0.0204";"0.0331";"0.0155";"0.0231";"0.0185";"0.0372";"0.0123";"0.0254";"0.0438";"0.019";"0.0242";"0.0274";"0.0716";"0.0242";"0.0458";"0.018";"0.0248";"0.0323";"0.07";"0.0231";"0.0364";"0.0851";"0.0301";"0.067";"0.0347";"0.0798";"0.0308";"0.07";"0.0798";"0.0815"
"m-307451";"Z_2";"5";"sum";"TRUE";"100";"1";"5";"1";"100";"0.4631";"1,00E-04";"1,00E-04";"6,00E-04";"0.0013";"0.9339";"10.826";"0.4675";"0.5495";"0.004";"0.0061";"9,00E-04";"0.0082";"0.0117";"0.0044";"11.656";"0.9374";"0.9347";"17.009";"13.249";"0.5501";"0.0293";"0.0105";"0.0063";"0.0229";"11.598";"11.627";"0.9383";"14.719";"0.0284";"11.575"
"y-266081";"Z_3";"2";"sum";"FALSE";"10";"2";"0.2";"1";"100";"0.9308";"14.632";"0.1972";"0.9524";"0.5587";"11.351";"0.1971";"0.9308";"0.5587";"0.2496";"14.632";"0.9073";"0.1854";"0.4299";"0.1074";"1.019";"0.9744";"13.764";"0.1845";"0.417";"0.098";"0.243";"0.4985";"0.0707";"0.2202";"0.9744";"0.5906";"0.1893";"0.1991";"0.1637";"0.2036"
"g-150341";"Z_3";"50";"sum";"TRUE";"50";"0.1";"2";"3";"100";"0.4186";"0.257";"0.2724";"0.402";"0.0848";"10.616";"0.2588";"0.4298";"0.4322";"0.2628";"0.3068";"0.4322";"0.2862";"0.2754";"0.1166";"0.7302";"13.652";"0.4904";"0.2667";"0.9458";"0.2773";"0.2641";"0.66";"0.5551";"0.162";"10.107";"0.5278";"0.7675";"0.5278";"0.4875";"0.9155"
"z-509467";"Z_4";"50";"product";"FALSE";"50";"0";"5";"2";"100";"10.838";"14.224";"16.202";"13.891";"11.981";"12.419";"15.847";"13.681";"11.018";"17.326";"12.955";"13.057";"14.316";"15.177";"12.245";"15.614";"13.368";"12.401";"15.723";"16.339";"1.275";"18.408";"17.687";"11.069";"12.345";"18.483";"16.943";"1.165";"14.316";"17.167";"18.717"
"z-622831";"Z_4";"100";"product";"FALSE";"20";"1";"1";"1";"100";"0.0221";"3,00E-04";"14.607";"0.0172";"1,00E-04";"0.0105";"0.9741";"0.0211";"0.0029";"12.589";"7,00E-04";"4,00E-04";"12.204";"11.527";"0";"0.8387";"0.0157";"0.0049";"0.8033";"0.7437";"0.0017";"0.9969";"0.9277";"1,00E-04";"0.841";"0.8363";"0.8028";"0.0021";"0.644";"0.8536";"0.741"
"o-593602";"Z_6";"100";"sum";"FALSE";"10";"0.2";"0.5";"1";"100";"0.2356";"0.2939";"0.1544";"0.5889";"0.1534";"0.3748";"0.1507";"0.544";"0.1595";"0.304";"0.628";"0.1785";"0.4398";"0.1696";"0.7742";"0.3029";"0.6714";"0.378";"0.3673";"0.1541";"0.7208";"0.4783";"0.133";"0.7449";"0.4042";"0.4901";"0.1441";"0.8145";"0.4116";"0.4499";"0.4084"
"j-986296";"Z_5";"3";"product";"FALSE";"20";"0.5";"0.2";"2";"100";"0.5504";"0.4869";"0.3063";"0.3423";"0.4068";"0.5815";"0.4254";"0.5132";"0.5091";"0.3989";"0.5";"0.4781";"0.3306";"0.3958";"0.4058";"0.4447";"0.578";"0.5051";"0.4171";"0.5336";"0.4789";"0.4129";"0.524";"0.4679";"0.3982";"0.4437";"0.5799";"0.4809";"0.4998";"0.4986";"0.534"
"n-590817";"Z_2";"3";"product";"TRUE";"100";"2";"0.2";"1";"100";"17.107";"0.0713";"0.054";"0.867";"0.0733";"0.1405";"15.384";"16.567";"14.701";"0.0642";"0.0936";"0.1457";"0.1534";"0.5263";"0.5741";"0.1129";"0.1621";"0.2139";"1.025";"17.591";"17.946";"0.099";"0.0819";"0.1088";"0.3837";"0.151";"0.253";"0.2572";"1.504";"0.0851";"0.2641"
"i-997659";"Z_4";"10";"sum";"TRUE";"10";"10";"0";"2";"100";"0.4283";"0.1625";"0.1619";"0.1844";"0.189";"0.5828";"0.1939";"0.4773";"0.2489";"0.2656";"0.1844";"0.1938";"0.4309";"0.0268";"0.4242";"0.2522";"0.6112";"0.2278";"0.4934";"0.0348";"0.5268";"0.6651";"0.0591";"0.4699";"0.0176";"0.5608";"0.0694";"0.4852";"0.0303";"0.0441";"0.0378"
